ds,yhat,yhat_lower,yhat_upper
2015-06-30,597526.7924763988,462586.6757013661,741548.8787779541
2015-07-01,622747.8683438867,489715.3948075248,759699.8599518563
2015-07-02,536525.9329444164,402259.8332596353,673739.8976606779
2015-07-03,612942.9237792909,469480.60533324553,752110.0071362098
2015-07-04,805808.8325867889,668113.1850705976,939426.3953363457
2015-07-05,862068.1435804263,718769.3367697407,1005735.472788325
2015-07-06,654631.7080020979,521092.93085013103,802977.156611862
2015-07-07,609720.60911532,468533.4734156079,750309.2883345706
2015-07-08,635915.6192892609,504429.0633363693,770633.0434363266
2015-07-09,550557.1241605441,405086.4223406609,691332.5676489861
2015-07-10,627688.0839497724,489412.68540739646,764153.6483386891
2015-07-11,821080.6340953055,683158.138699853,958095.6091640433
2015-07-12,877643.711407368,737655.4148017578,1017421.5947860813
2015-07-13,670256.115324927,536655.7271976391,808712.6995865725
2015-07-14,625111.5217434864,477197.52990851685,760583.8119975724
2015-07-15,650769.0143922701,503786.2744803732,791062.1213647448
2015-07-16,564553.9718821632,425816.38428716216,713012.7674113938
2015-07-17,640501.84850523,498241.2390720156,776051.4432886664
2015-07-18,832385.4184464981,681402.5368819787,974409.5282095375
2015-07-19,887122.8441430214,764729.5350543687,1017363.1785246595
2015-07-20,677610.9569851627,545886.2639386497,811510.3459779281
2015-07-21,630070.2525952428,495743.99586021627,767250.329627417
2015-07-22,653095.1570776659,511508.2512399956,788040.8076491097
2015-07-23,564054.4008136621,415570.7756659455,707111.1757746615
2015-07-24,637034.0436575823,499233.4215325471,777653.7925414721
2015-07-25,825863.7342801732,683941.0508647602,962339.7945164362
2015-07-26,877523.5846065138,740044.5213855592,1023265.4963703941
2015-07-27,664976.0744348079,515745.96606861183,801189.1326475652
2015-07-28,614509.5214456264,471349.80645845184,767048.4462331526
2015-07-29,634786.7111777104,500910.77953478106,769946.5309700926
2015-07-30,543243.5659474907,409318.4109386992,679680.1382411465
2015-07-31,614030.442056959,472065.64648402506,747195.7606712998
2015-08-01,801036.6853059551,665898.9647285118,933625.1715323131
2015-08-02,851295.8734821583,720164.1331452008,984980.3049224684
2015-08-03,637816.2077242051,488815.715041922,769495.2366960031
2015-08-04,586922.6324338231,447776.7304532641,719482.0051897825
2015-08-05,607304.3191447993,474684.5120348851,750956.3024184776
2015-08-06,516412.4292358934,381721.8688376189,651423.4708120116
2015-08-07,588400.7746908196,444577.49846669636,726161.4829219048
2015-08-08,777150.0297657496,639588.6945742682,930742.0254856017
2015-08-09,829672.9372746268,690546.5881167358,969579.601136011
2015-08-10,618944.9780468616,493327.4693895774,771773.3642471447
2015-08-11,571247.0811886423,442874.4487520061,709966.1046245747
2015-08-12,595213.9997315821,451842.61398517713,735398.7790422263
2015-08-13,508233.24710238294,361511.16317147075,649481.9322755975
2015-08-14,584387.1859904643,444855.64130847243,723494.2259091137
2015-08-15,777478.8873307015,644609.8719906874,920043.363780803
2015-08-16,834439.1613490653,692671.6941479619,980887.352921203
2015-08-17,628159.1819643321,479634.9902998837,759182.5891135097
2015-08-18,584835.2306836431,452740.22735358175,729324.2600028772
2015-08-19,613019.1302686577,480171.42606672016,751526.9905647797
2015-08-20,530019.2080192566,398705.14252452995,669220.1075723798
2015-08-21,609844.324940675,463441.83373353013,747561.136711148
2015-08-22,806231.5350671123,677380.420107219,946161.7227076575
2015-08-23,866054.7268675163,736731.7120739674,1000795.6029827145
2015-08-24,662158.6228812444,531565.4159310693,795395.3334557326
2015-08-25,620704.624801483,482044.3790471878,762283.3656732491
2015-08-26,650222.0427516445,513850.37468081206,784716.7017474329
2015-08-27,568009.5254506621,422900.3216448524,693929.9473039099
2015-08-28,648079.213466576,513503.96844373154,798797.1818520307
2015-08-29,844184.1753699958,699694.5127533074,977541.3654519442
2015-08-30,903226.484027054,764394.8300047797,1043554.1198154214
2015-08-31,697925.2359652412,565422.2494360142,835584.3255532132
2015-09-01,654656.4666925557,512192.38064612675,793238.3742964588
2015-09-02,682007.651291014,533845.7096434748,825090.7358809703
2015-09-03,597342.5304707463,449721.1838307372,728976.7950846333
2015-09-04,674743.3906604572,539090.721341093,822731.6655354649
2015-09-05,868036.499221736,729700.2871548069,1006080.5659449686
2015-09-06,924198.1089177217,781870.1046888522,1063598.1160788077
2015-09-07,716185.4819575455,579710.4246541186,858238.9547667812
2015-09-08,670279.5049096629,534661.0030950273,814149.4370347719
2015-09-09,695132.524838715,551887.1760450258,842658.1570416231
2015-09-10,608166.3199072798,462417.2720097455,759774.9897686623
2015-09-11,683512.825359596,549720.3524363767,826195.0292038782
2015-09-12,875038.2727248424,736590.9872854028,1007803.3058333955
2015-09-13,929748.1940005324,776798.7799041624,1062970.0052094948
2015-09-14,720617.7701925265,578514.2135445809,864220.1443688374
2015-09-15,673934.1151511014,534864.1144567797,807348.7895166964
2015-09-16,698344.1345996481,556641.8804503778,839161.0126957498
2015-09-17,611252.8727529163,471022.7180379161,742735.7550881424
2015-09-18,686764.9561297083,546964.5725857938,821757.6644959338
2015-09-19,878709.770936053,734931.0454703476,1020391.8051611535
2015-09-20,934047.7946906523,784968.6260208418,1072626.9514098822
2015-09-21,725702.5216767698,585032.3145664267,867915.6291872524
2015-09-22,679904.5257195195,534880.3450413726,814463.1523007844
2015-09-23,705241.2465230178,559715.859246351,828806.3217737399
2015-09-24,619057.3535791601,476075.20118158264,755071.2365257555
2015-09-25,695398.2358883031,558072.25370615,846878.4975967888
2015-09-26,888037.1912946268,741744.3514838069,1035964.4923709111
2015-09-27,943883.6742202281,806218.8365169442,1091028.0372691678
2015-09-28,735816.9819828065,589776.6234060203,875970.254773091
2015-09-29,690031.8681245551,551788.455791624,829097.6754468144
2015-09-30,715089.6198794653,580060.422435146,855424.5236336144
2015-10-01,628319.4121800924,483113.0836663616,764162.6263728018
2015-10-02,703762.4536383759,566068.4799206712,847843.9659348932
2015-10-03,895199.4753438749,759381.9776509037,1031236.4383573632
2015-10-04,949558.9089355693,807243.6266218591,1087320.454842514
2015-10-05,739750.1328766707,599618.9188116791,878720.897381381
2015-10-06,692008.2853599334,559776.9022664762,833918.4700598699
2015-10-07,714944.2019680636,579458.5038254694,849353.6438475128
2015-10-08,625944.3220360887,487185.6921727378,773657.8913009025
2015-10-09,699113.1203398244,559346.7909083299,837968.8723391537
2015-10-10,888298.6647078723,759020.7836801929,1028563.148737163
2015-10-11,940498.7028878955,810216.0920188403,1081887.9733866977
2015-10-12,728691.7200168308,592616.8080415442,872315.767537309
2015-10-13,679179.5312307959,534791.7834846255,813210.1139562572
2015-10-14,700635.0354557388,568394.6457079126,824312.3771701755
2015-10-15,610500.042006029,467033.5879211701,745380.2688286458
2015-10-16,682925.7920633192,548295.434060736,815850.1215482653
2015-10-17,871796.8368505551,734945.2562985312,1015458.088056512
2015-10-18,924135.7309725366,786332.07718248,1058380.5331916
2015-10-19,712933.0295917408,580375.6421236357,854641.7564954931
2015-10-20,664489.191985045,534725.3400070138,807371.985645018
2015-10-21,687462.0449709445,545472.8641139343,827005.3283621385
2015-10-22,599264.7337666978,454808.0006574938,732639.4270242584
2015-10-23,674006.7861320156,541464.5910654728,808171.1566913374
2015-10-24,865286.2146374916,727934.0353954231,1006022.5897575015
2015-10-25,920293.7363086808,788070.1077747184,1061204.3437983145
2015-10-26,711946.281947385,571879.2578342413,850814.7422811302
2015-10-27,666463.6372202414,530024.1660662729,809342.4434957443
2015-10-28,692418.1733334111,552548.092129084,838202.9352583654
2015-10-29,607135.2607382392,464572.7316223715,748604.4527862786
2015-10-30,684636.92245121,546949.5008659386,825727.6454330819
2015-10-31,878669.3059832097,737202.1465060626,1013377.7091569033
2015-11-01,936111.3343596682,800318.6237941709,1079561.16651497
2015-11-02,729808.9144214492,598879.8459303364,871809.3396249436
2015-11-03,685921.1849690182,543861.9720578699,820163.578904845
2015-11-04,712972.3321553908,575183.6277176195,846651.6486473986
2015-11-05,628253.7710524166,478124.2516808477,757994.8356618425
2015-11-06,705769.1917742447,559837.946747099,850077.316870436
2015-11-07,899263.0007496948,767931.6258317127,1045246.5387753925
2015-11-08,955629.4805348308,827567.1249007296,1100669.4246502286
2015-11-09,747747.0218192692,620089.3332960539,885879.2549999208
2015-11-10,701823.8990958671,557549.9420004801,839353.123828859
2015-11-11,726449.1202858011,594175.4339742194,873861.7367464096
2015-11-12,638993.1661974041,495943.5741006362,774307.259965444
2015-11-13,713551.149011445,567738.9867833805,858545.8101735787
2015-11-14,903968.9643324348,761816.3791139795,1045877.7237162766
2015-11-15,957249.816272605,816960.3048332271,1087355.2516561353
2015-11-16,746385.5360084866,607005.3854768345,884570.5019677668
2015-11-17,697699.2410591006,566401.4011732242,829665.0547417456
2015-11-18,719892.9483715233,583157.5888493197,862189.293930766
2015-11-19,630445.0446533294,481419.641362984,769477.1317504008
2015-11-20,703550.2331412911,564010.4327368482,840305.2822862038
2015-11-21,893142.6212612616,753402.210448348,1039144.2638719231
2015-11-22,946299.4160248016,800696.2945481658,1084343.4340534068
2015-11-23,736069.7299411003,600753.055969317,875555.8966782471
2015-11-24,688815.1197071234,558358.1973348488,810660.489849969
2015-11-25,713255.5362063184,576914.4138623433,844667.3246494748
2015-11-26,626865.6432886745,487252.1571543454,752331.5083042386
2015-11-27,703814.1654305912,559135.6693002296,839974.6739112901
2015-11-28,897986.9552966073,756615.6744214926,1033891.9621588617
2015-11-29,956391.2593040116,820777.4830478127,1088142.8335678042
2015-11-30,751985.6794886183,614282.2299290174,882523.1644334309
2015-12-01,711022.4335730489,560577.1789252246,848145.2708383306
2015-12-02,742095.555970677,607837.6247357887,884049.5989601052
2015-12-03,662539.9466993843,522698.23787182115,798561.3440104012
2015-12-04,746373.8643422733,615771.7814116961,894808.6967883105
2015-12-05,947325.478219129,813145.0880172676,1088290.3059908478
2015-12-06,1012240.8720424869,881797.6954903919,1147933.252774813
2015-12-07,813917.9037588157,676836.1017579255,952765.8267146811
2015-12-08,778452.4245532997,645318.327025541,919172.5507046272
2015-12-09,814290.3981005012,674274.6789974502,951676.22742966
2015-12-10,738630.7253453626,604638.6228490128,880716.8441605645
2015-12-11,825371.2719515353,682638.4503948233,967330.1834379581
2015-12-12,1028138.6199117589,889763.7972177756,1162928.8542214704
2015-12-13,1093698.8498211063,951887.864935111,1224900.7987531028
2015-12-14,894793.6829411127,751672.2767371384,1041757.9866792951
2015-12-15,857488.4227786724,715986.8943268299,997785.1720788096
2015-12-16,890225.1880489938,758356.9999326962,1027034.3476757718
2015-12-17,810103.624335622,669290.2003582399,959499.681372872
2015-12-18,891194.4954315245,751334.992877569,1034750.3902559181
2015-12-19,1087200.8332076184,952168.0596756333,1222244.1890996452
2015-12-20,1144989.811607555,1001032.1665422957,1279764.30902957
2015-12-21,937426.786228322,806153.4652091853,1084163.5525393405
2015-12-22,890720.5728588918,760264.3028618967,1034439.7927535054
2015-12-23,913473.5209459155,781252.0465315873,1054710.8065274432
2015-12-24,823081.2306862917,676737.6266118849,967736.9338713806
2015-12-26,1079143.9920694144,943892.8446109191,1216480.159033706
2015-12-27,1126545.4324554892,979016.3031153348,1271217.8308665685
2015-12-28,908929.1677678374,764682.0942549802,1048286.4593500609
2015-12-29,852681.3200884161,718948.0910118849,978698.8260464584
2015-12-30,866569.8161737041,727045.6583302672,1007403.4735740884
2015-12-31,768140.3683508352,622023.006577015,902139.6839411132
2016-01-01,831655.0501906245,694971.4827135202,974186.2439353807
2016-01-02,1011114.1685030928,865379.7181273159,1151317.351112454
2016-01-03,1053658.9294623227,911504.3534795966,1193942.0916511004
2016-01-04,832399.4256528046,694298.7881687679,980012.6509489497
2016-01-05,773754.582690445,633874.157565501,911412.0870380083
2016-01-06,786497.7523572618,648277.2245160104,941149.3176405849
2016-01-07,688152.9099708713,546160.5247264232,817935.5642631388
2016-01-08,752934.1082885657,621515.95425447,881113.2881375485
2016-01-09,934768.8634676579,798162.8228411701,1067763.0584827615
2016-01-10,980702.9285927252,842958.5101654516,1119101.3139269643
2016-01-11,763730.9241254249,630257.1953537798,903811.3271349444
2016-01-12,710139.3929831727,576726.79750876,848915.0437336841
2016-01-13,728555.8845626822,598619.6517014842,864946.8044684518
2016-01-14,636348.9334388025,496774.967301036,767118.0753741559
2016-01-15,707571.4860874913,563484.2677041414,857640.3883136697
2016-01-16,895988.3479158679,763509.0619713172,1031077.5177037442
2016-01-17,948485.0013060097,806455.661990968,1082389.7142477045
2016-01-18,737902.1604593436,602757.9194781047,883175.9189962617
2016-01-19,690382.5310956406,543526.5186297126,830231.2190529144
2016-01-20,714423.2862434572,580091.1654540373,857225.6483064684
2016-01-21,627279.0397228735,477991.3171868813,763992.1170129651
2016-01-22,702907.797673968,567726.1695685767,846950.3197282747
2016-01-23,895000.4003922028,755750.0610011606,1028379.0294733966
2016-01-24,950390.7596354221,809238.2499500102,1090030.599903798
2016-01-25,741891.2272081152,602951.398047676,878117.4613937569
2016-01-26,695639.5491315722,567845.0280731319,845160.7556886707
2016-01-27,720150.9193760831,577326.0299174503,857953.1695381163
2016-01-28,632719.9337212995,496924.31745209167,769929.425604394
2016-01-29,707364.9586995058,576863.1041958797,850547.5817106422
2016-01-30,897855.4770079046,754223.6871881498,1031701.7137579739
2016-01-31,951119.7767899996,805689.294404844,1102124.5638390149
2016-02-01,740077.3941223018,602565.1652663478,882484.0734309123
2016-02-02,690982.8458093599,559363.1187414711,823137.6867778625
2016-02-03,712474.2561478881,574540.2748413001,851286.5230611337
2016-02-04,621971.772404273,480757.71370678354,750502.4635723309
2016-02-05,693618.3799881772,558386.4830226003,831106.2854016615
2016-02-06,881303.77404487,740856.1296819798,1005566.3098811125
2016-02-07,932068.7469056556,792807.5797741624,1068456.032819731
2016-02-08,718934.5870922618,578611.8865800486,865448.5689229909
2016-02-09,668244.1053180248,528867.6427641817,798907.7028440228
2016-02-10,688705.9339157029,548965.3688745245,832044.9831664305
2016-02-11,597797.1790758778,460381.0368449351,728402.399980778
2016-02-12,669696.8243289226,540442.0168257914,805400.4212868352
2016-02-13,858310.8273701083,725348.323202649,993474.750890306
2016-02-14,910676.2561956355,766739.7028486509,1060211.9708030256
2016-02-15,699790.9853948192,560186.1674639883,836342.3748244693
2016-02-16,651955.5527678509,508527.742901606,791471.0058908142
2016-02-17,675820.8188153927,538283.4005557689,815592.6319898295
2016-02-18,588786.3377216359,452127.2641345899,728640.0135787278
2016-02-19,664942.0396443715,526807.9917603489,805175.7210114875
2016-02-20,858093.8454185864,712622.0461047505,992135.6044205675
2016-02-21,915170.6143223546,761057.9348857186,1049049.6868980022
2016-02-22,709056.8405121989,576090.5145244473,848579.9465775866
2016-02-23,665937.6146262372,532104.4176821116,807513.9940096675
2016-02-24,694349.4077309159,541537.7195950153,827734.4518045963
2016-02-25,611581.501484756,478056.278441162,746549.5346159181
2016-02-26,691620.5825560164,553738.5157551605,831281.052726435
2016-02-27,888179.0457432782,737459.2246459853,1018035.1212220648
2016-02-28,948104.3369509433,810041.0531279846,1081976.180432543
2016-02-29,744213.6910970315,606259.2601568255,883648.8391661529
2016-03-01,702640.7313974232,576171.151528649,835401.8278935873
2016-03-02,731887.448854834,584852.695869974,857460.2575714873
2016-03-03,649226.360065506,506809.07548599935,784682.5827661074
2016-03-04,728645.3487144596,590655.9494545092,872454.1079495765
2016-03-05,923875.735808003,788909.2535477768,1069199.0045096285
2016-03-06,981800.9234210455,851738.284610387,1112973.8584949519
2016-03-07,775289.9931350475,634038.8746309801,914949.3348866948
2016-03-08,730542.7632553248,600937.0076276948,868793.3530075977
2016-03-09,756139.8716263898,616610.2278686028,889541.9493303981
2016-03-10,669442.7389957716,521681.19140688214,799362.5334265372
2016-03-11,744535.9822887587,601807.6524306263,885849.7475905056
2016-03-12,935252.89209422,796443.302357779,1070494.2567516062
2016-03-13,988581.3916855217,852708.897970583,1125817.341174694
2016-03-14,777494.9324999835,639717.1377588973,911747.913175943
2016-03-15,728294.9030945478,599243.1876703246,861931.2246780009
2016-03-16,749658.1885007075,607168.8697015536,891794.4469705009
2016-03-17,659034.8003077223,520141.6262901287,803170.1932310644
2016-03-18,730588.2057945321,593029.3569224987,876135.5541379487
2016-03-19,918219.0214178918,787935.9029519024,1063270.0727596818
2016-03-20,968969.529781431,823041.5532682069,1111701.0639502795
2016-03-21,755853.506605617,608056.0051115513,890715.1677678516
2016-03-22,705197.9554708746,560732.4268913008,849197.4451476408
2016-03-23,725690.3967291112,580844.1431805711,862400.4626301617
2016-03-24,634776.6291533126,503410.98634979984,773623.6815286368
2016-03-25,706601.5798532638,567332.4109734022,852652.4440759207
2016-03-26,895033.8845724578,750276.7598676019,1039891.6857635096
2016-03-27,947071.6247211731,804440.1911988349,1082991.924580845
2016-03-28,735673.6664855748,601189.0603250416,873824.4698569663
2016-03-29,687103.1514613351,549517.1040278507,821544.7106901082
2016-03-30,709976.731310173,571226.6134546738,850666.5249780724
2016-03-31,621664.4071354379,494426.0931882871,760696.7555881656
2016-04-01,696232.5289771734,547399.6529035049,837780.0660811189
2016-04-02,887470.5369109098,750867.2320052752,1021632.1336430518
2016-04-03,942298.8061322165,787969.7901197368,1085485.7609277607
2016-04-04,733602.007576338,592810.1546604782,882499.3323332751
2016-04-05,687574.4358065242,551472.7173697205,824330.1506724469
2016-04-06,712770.8958224559,576655.4013278488,855844.5481774958
2016-04-07,626507.9472394045,483043.89656180737,753558.4281499395
2016-04-08,702808.0342364736,565968.2112677032,840039.9539359336
2016-04-09,895427.059776275,757477.8935916814,1027789.2229213223
2016-04-10,951262.7570982445,811738.9618030621,1090644.0435916546
2016-04-11,743188.2425135453,602076.3863336473,880486.7349555616
2016-04-12,697397.2511356776,548132.176499581,840869.5562231651
2016-04-13,722454.6147229229,579218.4075087246,859272.7617064649
2016-04-14,635696.8240540745,501667.5197303865,772814.0524539975
2016-04-15,711175.2281512186,584586.6243195994,848567.6183038296
2016-04-16,902682.463575618,770259.4611580406,1046626.9169159123
2016-04-17,957159.5065958272,818671.7664046048,1100850.6421044073
2016-04-18,747527.7758124386,615845.4482692258,891598.0900374635
2016-04-19,700032.8328133671,557122.5227012004,840748.3004617014
2016-04-20,723293.2869311663,582061.6611361885,865499.9182677919
2016-04-21,634699.7929844053,498108.38975844445,776864.178356492
2016-04-22,708356.7389516765,556576.3551502527,850259.5962836427
2016-04-23,898107.2583761887,762550.2883068136,1033243.844794629
2016-04-24,950938.9976400598,812077.2424375092,1087423.882438008
2016-04-25,739815.0978199533,610016.7289093432,878396.6182906359
2016-04-26,691016.9648243244,549022.924224204,831880.0073089146
2016-04-27,713192.4533837608,588822.9750921418,847232.5101575467
2016-04-28,623754.3662934399,476410.10255098366,769746.9871640261
2016-04-29,696821.8712166764,555027.3409873198,831894.59186999
2016-04-30,886245.4681304144,748799.6235460889,1030387.2148371082
2016-05-01,939012.929030618,799821.2266124621,1067962.1851519272
2016-05-02,728080.6547727466,586420.4845150978,868949.0049771636
2016-05-03,679717.0022691777,534924.6096096382,811027.2356148952
2016-05-04,702551.1823142654,567375.8400288343,832691.8602532276
2016-05-05,613972.6002653451,475852.87059432233,747110.7536518711
2016-05-06,688073.2099139527,550084.9787951041,823416.0977390873
2016-05-07,878673.4799263051,735932.843075456,1017344.4993694903
2016-05-08,932729.3602158622,785092.8643368648,1060631.4642835234
2016-05-09,723164.6593849423,573610.2657527971,871829.1649784945
2016-05-10,676215.3543608518,539842.2974815263,809622.970627367
2016-05-11,700479.4029746753,562134.8466284951,844814.3906384843
2016-05-12,613316.905687827,465715.8197584864,751890.8029366216
2016-05-13,688793.164972903,546749.6230117865,823275.9747234345
2016-05-14,880705.2247182751,743255.5984351679,1008580.8650895931
2016-05-15,935989.2651829094,792090.2771775326,1067475.9881688284
2016-05-16,727553.2582579572,588543.9167723061,870472.4969115462
2016-05-17,681621.4032028046,547887.5625345518,822153.499605075
2016-05-18,706783.917985423,570204.1396044717,846031.9779943733
2016-05-19,620397.0417731759,481384.1506502688,747693.31091974
2016-05-20,696525.8109381084,565004.8226285069,831647.1258656287
2016-05-21,888970.208651802,753309.6942062288,1022074.6039392926
2016-05-22,944672.084437147,808168.6829426718,1086309.3589342707
2016-05-23,736547.2715587076,610894.1081163797,874849.5410584155
2016-05-24,690829.4469120839,550231.0395314656,828930.3614262408
2016-05-25,716119.3335181363,578501.8590531503,848822.376436622
2016-05-26,629784.1256516683,498879.3994171298,772360.6405532864
2016-05-27,705899.7222234905,561591.061978016,844062.9824462198
2016-05-28,898276.3888734778,762412.5171646057,1027662.5941694234
2016-05-29,953865.2643196017,811519.8736973816,1089508.591475355
2016-05-30,745590.1521981518,604043.7831444673,881578.5301863168
2016-05-31,699691.1541305054,564950.0905058297,837842.682414678
2016-06-01,724773.7501385297,579193.3209531954,858671.7237940141
2016-06-02,638208.2080967253,510407.1158487028,777525.7350579295
2016-06-03,714071.9048486036,570770.3038067492,853606.9410642211
2016-06-04,906175.1728215571,761310.3776029603,1042215.598815502
2016-06-05,961468.0753130782,824064.2384702269,1106256.3306563275
2016-06-06,752872.5380716563,611599.6232442453,886266.5836768379
2016-06-07,706626.3746072424,559139.7953239508,845246.412246774
2016-06-08,731332.7915301769,599709.2306725071,873559.598083468
2016-06-09,644360.234182433,507999.9817967546,779090.5447884402
2016-06-10,719785.1331832984,579911.3478557515,862646.9089714513
2016-06-11,911418.1439493538,773289.2732048784,1052256.4732326092
2016-06-12,966211.2617219721,834187.0401570044,1117047.103694503
2016-06-13,757090.2210099243,613115.5438231577,894708.5932944037
2016-06-14,710298.7008666655,569038.366124453,846052.175406109
2016-06-15,734447.9096516256,605039.4368047887,886510.4942464323
2016-06-16,646916.400779534,513801.52163704555,795981.8362499694
2016-06-17,721792.6756504448,585541.2974143337,848250.3750161856
2016-06-18,912901.165953865,778153.5501156774,1052000.044756303
2016-06-19,967208.9826776573,830931.3377732411,1104362.2836530323
2016-06-20,757657.8501191555,615869.5187228295,889519.5078084356
2016-06-21,710507.7600535903,572280.7208362243,853691.684406507
2016-06-22,734385.9373871752,601922.9421776268,869314.5284476716
2016-06-23,646685.9898714782,515950.92955194134,786408.7981992395
2016-06-24,721509.8218493038,584226.5648703122,861802.2795361532
2016-06-25,912692.9299184107,769534.6010441735,1043490.0792344365
2016-06-26,967210.4945700883,835005.9554241647,1110922.4710440845
2016-06-27,758008.7129306243,618611.6644476813,897681.6050733251
2016-06-28,711347.9337327711,578183.8010213642,846836.1353136513
2016-06-29,735851.2100017025,598547.5626601389,872780.3211579715
2016-06-30,648903.1634832711,510420.22628222016,783102.4134880315
2016-07-01,724591.7586577799,590140.0365068003,864131.0282071774
2016-07-02,916733.6178188912,773020.5502136096,1051247.6256989362
2016-07-03,972280.2999415465,843636.6719080146,1113899.700070247
2016-07-04,764149.9917731208,630106.3017549062,899197.6207614588
2016-07-05,718571.1699149532,579326.0880191444,845339.7956294784
2016-07-06,744131.8412398444,608678.7883619806,884032.9829797297
2016-07-07,658179.2418479875,524993.5486329615,800734.0707453217
2016-07-08,734762.573139031,585774.6125646031,882156.4336648389
2016-07-09,927659.3822463563,779717.9516462357,1060788.5479669378
2016-07-10,983782.9809745359,847230.5035218239,1129837.7559444804
2016-07-11,776015.3195234742,636323.876297267,924795.380323073
2016-07-12,730551.838976376,590130.874902851,883962.068073207
2016-07-13,755951.8734874169,623894.2374253749,893297.7568657683
2016-07-14,669539.4454511899,517592.76239928824,805793.7445032954
2016-07-15,745346.9959601673,612105.4720300743,885092.6761857951
2016-07-16,937142.6233074627,788877.1424716078,1073616.7904789485
2016-07-17,991838.192140636,849745.4618804322,1122433.8138969603
2016-07-18,782322.701983279,632673.6265440002,918263.5663196703
2016-07-19,734807.4165314758,596747.3253528972,871214.7899720992
2016-07-20,757876.3088722627,624915.4520645904,900625.0399966564
2016-07-21,668886.6505722714,531594.1230532009,808615.4685893044
2016-07-22,741912.2936836999,607806.2190534392,870975.7196231092
2016-07-23,930770.2122826427,787574.1049918215,1076227.2644523021
2016-07-24,982427.6824448906,846352.1626028451,1114182.0538924315
2016-07-25,769834.5068429762,627789.6275224438,912915.8555734387
2016-07-26,719266.8106326887,577049.1697852554,850150.1865120512
2016-07-27,739375.9943004134,608451.6151433106,881642.0702684997
2016-07-28,647587.7134205936,505865.73753674055,782409.1745107427
2016-07-29,718043.4657504035,586046.0442895675,852404.8534122041
2016-07-30,904625.4071800662,771702.5443013579,1052038.025375242
2016-07-31,954361.8173591618,817142.0767548297,1091435.5222798013
2016-08-01,740257.6699268704,594726.4893442222,879681.2043332543
2016-08-02,688636.8811847172,545385.4625487234,830178.7667737544
2016-08-03,708189.8680665602,569929.7166484286,850394.2722285421
2016-08-04,616371.3272123167,467437.66030058876,761694.088826059
2016-08-05,687340.8528268602,552598.8273281604,825391.4067484827
2016-08-06,874987.0463106912,733591.2214715072,1018849.9690688136
2016-08-07,926332.5631691057,799130.2026773567,1074847.6953417216
2016-08-08,714364.5691622377,589836.9761013231,851766.928270643
2016-08-09,665377.1883514209,518259.3895207764,800860.7169206488
2016-08-10,688019.5740242443,546561.4180427274,832450.3880659923
2016-08-11,599694.5056845485,463641.5109064095,733769.7090141174
2016-08-12,674500.1124516494,531086.4987436063,816100.5922841066
2016-08-13,866255.3502290951,728432.0112019854,1008615.5323080843
2016-08-14,921906.6447968252,787560.716546767,1066682.9488495607
2016-08-15,714360.1326014792,577394.9934596701,858460.1376793764
2016-08-16,669826.0358833554,530187.7759186099,805574.8304566215
2016-08-17,696868.752571187,562112.1079842888,834899.2704464888
2016-08-18,612807.5103796367,488854.0265104606,753881.5198748047
2016-08-19,691660.1300505827,552011.8640185908,833937.3978563894
2016-08-20,887170.4695569342,757864.9906112278,1033868.1028528133
2016-08-21,946216.9073753472,802699.3072319017,1086128.481578858
2016-08-22,741646.2455795681,608249.7848463025,873696.7255044567
2016-08-23,699619.522895585,560308.1861880397,829902.937662129
2016-08-24,728663.2775579853,592528.6652686557,871481.1774646541
2016-08-25,646071.0759264702,508820.88817966945,781952.2196180533
2016-08-26,725847.8264725517,591457.0051601843,868383.534477233
2016-08-27,921737.4345686727,777942.7087233766,1046139.8201910119
2016-08-28,980631.1492899298,837151.0664898303,1126304.9136479995
2016-08-29,775400.9858457012,633819.8323247309,917316.542518726
2016-08-30,732244.7264144237,591810.5599175991,879612.7491092248
2016-08-31,759736.0613241671,617532.2460029951,891525.4729974652
2016-09-01,675224.7175469617,536684.8035206432,814432.328371043
2016-09-02,752779.1332030076,611100.0261359665,886059.7603990032
2016-09-03,946212.279604306,813463.464476887,1089923.800879328
2016-09-04,1002488.0338472691,864141.3181632999,1143858.7467826398
2016-09-05,794552.5416597154,656800.3948930366,932216.1556039809
2016-09-06,748677.1319943562,607902.6027061518,891547.891347603
2016-09-07,773506.4050213651,640479.7731206466,919887.573015803
2016-09-08,686456.3994452603,547488.284486393,822225.4501383656
2016-09-09,761655.4543141775,629248.1626944268,907570.1754527147
2016-09-10,952968.4192009596,816879.6907566827,1081393.7121569545
2016-09-11,1007401.6624269893,857324.1262555445,1139329.1161075481
2016-09-12,798037.2416460675,654549.463612452,931629.7123211261
2016-09-13,751063.4044190703,619462.9629751301,886995.2459662048
2016-09-14,775133.9128245155,624578.5746175827,915443.233373785
2016-09-15,687662.2598104096,540748.9077482974,823451.4804975631
2016-09-16,762762.8193938063,627015.270157004,899354.2475323786
2016-09-17,954275.6908413109,821861.0384996793,1092043.8025250956
2016-09-18,1009172.6675345646,869052.8269227839,1135758.3379686857
2016-09-19,800388.781060053,659655.1319800199,940661.1592586833
2016-09-20,754165.9755890712,617761.7025695617,888021.6396630268
2016-09-21,779102.5106447082,641516.049948722,916490.1456620017
2016-09-22,692552.9580158426,550269.1066576719,829421.1140128057
2016-09-23,768571.3524205517,641011.0660012057,914606.5755451648
2016-09-24,960938.0802883869,826276.5087306604,1105836.1284255818
